,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
20,2022-09-01,357180.5012790167,202038.0883907516,327818.97917122237,357180.5012790167,357180.5012790167,-94572.12202580679,-94572.12202580679,-94572.12202580679,-94572.12202580679,-94572.12202580679,-94572.12202580679,0.0,0.0,0.0,262608.3792532099
21,2022-10-01,359566.79799945775,109313.93445390974,233668.19478509406,359566.79799945775,359566.79799945775,-189228.23245453567,-189228.23245453567,-189228.23245453567,-189228.23245453567,-189228.23245453567,-189228.23245453567,0.0,0.0,0.0,170338.56554492208
22,2022-11-01,362032.6379427546,480472.93433427037,595710.00509098,362032.6379427546,362032.6379427546,177438.55188211022,177438.55188211022,177438.55188211022,177438.55188211022,177438.55188211022,177438.55188211022,0.0,0.0,0.0,539471.1898248649
23,2022-12-01,364418.93466049945,237241.524083455,355144.82691388915,364418.93466049945,364418.93466049945,-65961.53564582946,-65961.53564582946,-65961.53564582946,-65961.53564582946,-65961.53564582946,-65961.53564582946,0.0,0.0,0.0,298457.39901467
24,2023-01-01,366884.77460202156,-36709.96146008471,87135.35788516031,366884.77460202156,366884.77460202156,-336114.23988661997,-336114.23988661997,-336114.23988661997,-336114.23988661997,-336114.23988661997,-336114.23988661997,0.0,0.0,0.0,30770.53471540159
25,2023-02-01,369350.6145431996,436533.4746200959,563155.4819445527,369350.6145431996,369350.6145431996,126996.94576902156,126996.94576902156,126996.94576902156,126996.94576902156,126996.94576902156,126996.94576902156,0.0,0.0,0.0,496347.5603122212
26,2023-03-01,371577.8248120975,223290.745631605,344139.0909505761,371577.8248120975,371577.8248120975,-89911.4609699047,-89911.4609699047,-89911.4609699047,-89911.4609699047,-89911.4609699047,-89911.4609699047,0.0,0.0,0.0,281666.3638421928
27,2023-04-01,374043.66475403256,5604.806736693042,125876.01728267726,374043.66475403256,374043.66475403256,-307683.09518131573,-307683.09518131573,-307683.09518131573,-307683.09518131573,-307683.09518131573,-307683.09518131573,0.0,0.0,0.0,66360.56957271683
28,2023-05-01,376429.96147203416,215725.10639443618,335254.77407269226,376429.96147203416,376429.96147203416,-98817.05323366247,-98817.05323366247,-98817.05323366247,-98817.05323366247,-98817.05323366247,-98817.05323366247,0.0,0.0,0.0,277612.9082383717
29,2023-06-01,378895.80141396925,158986.89056496104,278951.48713676934,378895.80141396925,378895.80141396925,-161761.21214752895,-161761.21214752895,-161761.21214752895,-161761.21214752895,-161761.21214752895,-161761.21214752895,0.0,0.0,0.0,217134.5892664403
30,2023-07-01,381282.09813197085,388816.6866148301,510200.5304268723,381282.09813197085,381282.09813197085,68498.76744088512,68498.76744088512,68498.76744088512,68498.76744088512,68498.76744088512,68498.76744088512,0.0,0.0,0.0,449780.865572856
31,2023-08-01,383747.93807390594,231214.40586608913,351023.3294168558,383747.93807390594,383747.93807390594,-88311.12953996999,-88311.12953996999,-88311.12953996999,-88311.12953996999,-88311.12953996999,-88311.12953996999,0.0,0.0,0.0,295436.8085339359
32,2023-09-01,386213.778015841,195617.65449816798,317793.4564731738,386213.778015841,386213.778015841,-129261.05072593612,-129261.05072593612,-129261.05072593612,-129261.05072593612,-129261.05072593612,-129261.05072593612,0.0,0.0,0.0,256952.72728990484
33,2023-10-01,388600.0747338427,-4629.835974820837,109600.30672574,388600.0747338427,388600.0747338427,-337032.93174640543,-337032.93174640543,-337032.93174640543,-337032.93174640543,-337032.93174640543,-337032.93174640543,0.0,0.0,0.0,51567.142987437255
34,2023-10-31,390986.3714518443,1805701.4045075146,1930676.1780274017,390986.3709207543,390986.37194887246,1479383.737586609,1479383.737586609,1479383.737586609,1479383.737586609,1479383.737586609,1479383.737586609,0.0,0.0,0.0,1870370.1090384533
35,2023-11-30,393372.668169846,-925734.1303978579,-808515.3945651054,393372.6665100697,393372.66974342725,-1260124.8836928366,-1260124.8836928366,-1260124.8836928366,-1260124.8836928366,-1260124.8836928366,-1260124.8836928366,0.0,0.0,0.0,-866752.2155229906
36,2023-12-31,395838.508111781,-26290.48349111092,90130.60849294107,395838.50491526054,395838.5112579572,-365937.93628678925,-365937.93628678925,-365937.93628678925,-365937.93628678925,-365937.93628678925,-365937.93628678925,0.0,0.0,0.0,29900.571824991726
37,2024-01-31,398304.34805371606,1286207.28923938,1413487.0581766323,398304.3430213607,398304.35299978073,954171.5186847092,954171.5186847092,954171.5186847092,954171.5186847092,954171.5186847092,954171.5186847092,0.0,0.0,0.0,1352475.8667384253
38,2024-02-29,400611.1015477843,221036.94293407313,350154.53095621837,400611.09427431884,400611.10823703674,-116037.43235001415,-116037.43235001415,-116037.43235001415,-116037.43235001415,-116037.43235001415,-116037.43235001415,0.0,0.0,0.0,284573.6691977701
39,2024-03-31,403076.9414897194,-60992.321561875564,57294.0785366231,403076.9317767052,403076.9504195464,-407362.58343777433,-407362.58343777433,-407362.58343777433,-407362.58343777433,-407362.58343777433,-407362.58343777433,0.0,0.0,0.0,-4285.641948054952
40,2024-04-30,405463.23820772103,312983.2872733492,434431.43110699824,405463.2258755286,405463.24910118524,-31326.284136943643,-31326.284136943643,-31326.284136943643,-31326.284136943643,-31326.284136943643,-31326.284136943643,0.0,0.0,0.0,374136.9540707774
41,2024-05-31,407929.07814965607,67687.01041348747,187757.999559465,407929.063259273,407929.0918000919,-277251.66399832064,-277251.66399832064,-277251.66399832064,-277251.66399832064,-277251.66399832064,-277251.66399832064,0.0,0.0,0.0,130677.41415133543
42,2024-06-30,410315.3748676577,502952.8318996767,627510.4394624687,410315.3569211473,410315.39110531117,153122.02420401314,153122.02420401314,153122.02420401314,153122.02420401314,153122.02420401314,153122.02420401314,0.0,0.0,0.0,563437.3990716708
43,2024-07-31,412781.2148095928,349682.1586190117,470619.76203132933,412781.1934722176,412781.23370786535,-5920.197294337221,-5920.197294337221,-5920.197294337221,-5920.197294337221,-5920.197294337221,-5920.197294337221,0.0,0.0,0.0,406861.0175152556
44,2024-08-31,415247.0547515278,186642.90573092285,302839.65898116375,415247.03069957846,415247.07657524885,-166716.73876615695,-166716.73876615695,-166716.73876615695,-166716.73876615695,-166716.73876615695,-166716.73876615695,0.0,0.0,0.0,248530.31598537083
45,2024-09-30,417633.3514695295,-117042.40283780875,-9010.76857743521,417633.32465960283,417633.3767158703,-481890.1164578198,-481890.1164578198,-481890.1164578198,-481890.1164578198,-481890.1164578198,-481890.1164578198,0.0,0.0,0.0,-64256.76498829032
