,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
22,2021-06-13,51671.90897345046,-32126.27785390581,229760.944312391,51671.90897345046,51671.90897345046,38008.26457494234,38008.26457494234,38008.26457494234,38008.26457494234,38008.26457494234,38008.26457494234,0.0,0.0,0.0,89680.1735483928
23,2021-06-20,51783.09515475667,-31159.19550382967,227474.41899870647,51783.09515475667,51783.09515475667,51633.82998025764,51633.82998025764,51633.82998025764,51633.82998025764,51633.82998025764,51633.82998025764,0.0,0.0,0.0,103416.92513501432
24,2021-06-27,51894.28135282041,-54390.89979157634,208044.60516887903,51894.28135282041,51894.28135282041,26670.530757594533,26670.530757594533,26670.530757594533,26670.530757594533,26670.530757594533,26670.530757594533,0.0,0.0,0.0,78564.81211041495
25,2021-07-04,52005.467550884154,-88400.60541935413,183857.01055139623,52005.467550884154,52005.467550884154,-8602.762834008627,-8602.762834008627,-8602.762834008627,-8602.762834008627,-8602.762834008627,-8602.762834008627,0.0,0.0,0.0,43402.70471687552
26,2021-07-11,52116.653748947894,-107712.49395040044,170305.55936234904,52116.653748947894,52116.653748947894,-18870.50101938289,-18870.50101938289,-18870.50101938289,-18870.50101938289,-18870.50101938289,-18870.50101938289,0.0,0.0,0.0,33246.152729565
27,2021-07-18,52227.83994701164,-89269.16898267357,177594.57093949337,52227.83994701164,52227.83994701164,464.0714544597171,464.0714544597171,464.0714544597171,464.0714544597171,464.0714544597171,464.0714544597171,0.0,0.0,0.0,52691.911401471356
28,2021-07-25,52339.0261392946,-56046.7183648288,208784.2034060248,52339.0261392946,52339.0261392946,22216.246670992296,22216.246670992296,22216.246670992296,22216.246670992296,22216.246670992296,22216.246670992296,0.0,0.0,0.0,74555.2728102869
29,2021-08-01,52450.21233157755,-55321.25191378002,197572.54775692456,52450.21233157755,52450.21233157755,20924.321326231784,20924.321326231784,20924.321326231784,20924.321326231784,20924.321326231784,20924.321326231784,0.0,0.0,0.0,73374.53365780934
30,2021-08-08,52561.3985238605,-74339.66841590372,176352.32924529235,52561.3985238605,52561.3985238605,273.15073673553917,273.15073673553917,273.15073673553917,273.15073673553917,273.15073673553917,273.15073673553917,0.0,0.0,0.0,52834.54926059604
31,2021-08-15,52672.58471614346,-97862.93728264364,175507.35195620175,52672.58471614346,52672.58471614346,-15420.179206404413,-15420.179206404413,-15420.179206404413,-15420.179206404413,-15420.179206404413,-15420.179206404413,0.0,0.0,0.0,37252.405509739045
