,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
142,2023-10-03,1042.5087850444936,-10382.191553904997,11772.958209242794,1042.5087850444936,1042.5087850444936,420.98261894377004,420.98261894377004,420.98261894377004,420.98261894377004,420.98261894377004,420.98261894377004,0.0,0.0,0.0,1463.4914039882638
143,2023-10-04,1043.5032439784195,-9706.050033490143,12082.871840598456,1043.5032439784195,1043.5032439784195,449.2479889345377,449.2479889345377,449.2479889345377,449.2479889345377,449.2479889345377,449.2479889345377,0.0,0.0,0.0,1492.7512329129572
144,2023-10-05,1044.4977029123456,-9211.854512426382,12326.570554327121,1044.4977029123456,1044.4977029123456,469.76128207229556,469.76128207229556,469.76128207229556,469.76128207229556,469.76128207229556,469.76128207229556,0.0,0.0,0.0,1514.2589849846413
145,2023-10-06,1045.492161846272,-8843.155522121799,12825.089399591669,1045.492161846272,1045.492161846272,481.8991404406393,481.8991404406393,481.8991404406393,481.8991404406393,481.8991404406393,481.8991404406393,0.0,0.0,0.0,1527.3913022869112
146,2023-10-07,1046.486620780198,-9681.05284161357,12254.92910708128,1046.486620780198,1046.486620780198,485.18791353005815,485.18791353005815,485.18791353005815,485.18791353005815,485.18791353005815,485.18791353005815,0.0,0.0,0.0,1531.6745343102561
147,2023-10-08,1047.481079714124,-9378.862389882399,11534.89167587377,1047.481079714124,1047.481079714124,479.31268870221123,479.31268870221123,479.31268870221123,479.31268870221123,479.31268870221123,479.31268870221123,0.0,0.0,0.0,1526.7937684163353
148,2023-10-09,1048.4755386480504,-8729.085861743473,13804.322179744526,1048.4755386480504,1048.4755386480504,464.1232993885943,464.1232993885943,464.1232993885943,464.1232993885943,464.1232993885943,464.1232993885943,0.0,0.0,0.0,1512.5988380366448
149,2023-10-10,1049.4699975819765,-10503.750241717815,12721.169298762019,1049.4699975819765,1049.4699975819765,439.63730316893185,439.63730316893185,439.63730316893185,439.63730316893185,439.63730316893185,439.63730316893185,0.0,0.0,0.0,1489.1073007509083
150,2023-10-11,1050.4644565159024,-10479.50850294864,11504.776442660464,1050.4595230633208,1050.4644565159024,406.0399817230825,406.0399817230825,406.0399817230825,406.0399817230825,406.0399817230825,406.0399817230825,0.0,0.0,0.0,1456.504438238985
151,2023-10-12,1051.4589154498287,-9453.488663056596,11092.734334048555,1051.4446944114823,1051.4589154498287,363.68146879424944,363.68146879424944,363.68146879424944,363.68146879424944,363.68146879424944,363.68146879424944,0.0,0.0,0.0,1415.1403842440782
152,2023-10-13,1052.4533743837544,-9819.097593968814,13242.999931478582,1052.4265110063227,1052.4545684426548,313.07115976896,313.07115976896,313.07115976896,313.07115976896,313.07115976896,313.07115976896,0.0,0.0,0.0,1365.5245341527143
153,2023-10-14,1053.4478333176808,-10181.897587514595,11272.27031826884,1053.4058055545097,1053.46086810235,254.86959654847456,254.86959654847456,254.86959654847456,254.86959654847456,254.86959654847456,254.86959654847456,0.0,0.0,0.0,1308.3174298661554
154,2023-10-15,1054.442292251607,-9837.013964326494,12186.633859083371,1054.392425922518,1054.4717263347382,189.8780536485588,189.8780536485588,189.8780536485588,189.8780536485588,189.8780536485588,189.8780536485588,0.0,0.0,0.0,1244.3203459001656
155,2023-10-16,1055.4367511855328,-10038.482447882458,11433.871001022455,1055.3710238714075,1055.480516188684,119.02607580508226,119.02607580508226,119.02607580508226,119.02607580508226,119.02607580508226,119.02607580508226,0.0,0.0,0.0,1174.462826990615
156,2023-10-17,1056.4312101194591,-10900.941509904778,11674.227108190687,1056.34883355399,1056.4887101164345,43.357233945568765,43.357233945568765,43.357233945568765,43.357233945568765,43.357233945568765,43.357233945568765,0.0,0.0,0.0,1099.788444065028
157,2023-10-18,1057.4256690533853,-9907.333163134173,12107.088683696538,1057.3191620457753,1057.507759290844,-35.98662437637032,-35.98662437637032,-35.98662437637032,-35.98662437637032,-35.98662437637032,-35.98662437637032,0.0,0.0,0.0,1021.439044677015
158,2023-10-19,1058.4201279873112,-10396.542778336769,11710.18720161995,1058.2942872944766,1058.516410994244,-117.78235145520345,-117.78235145520345,-117.78235145520345,-117.78235145520345,-117.78235145520345,-117.78235145520345,0.0,0.0,0.0,940.6377765321078
159,2023-10-20,1059.4145869212377,-9750.249554627038,10910.940217959413,1059.2798864483545,1059.528375929431,-200.74342751380712,-200.74342751380712,-200.74342751380712,-200.74342751380712,-200.74342751380712,-200.74342751380712,0.0,0.0,0.0,858.6711594074307
160,2023-10-21,1060.4090458551636,-10718.055766663272,11233.890632907394,1060.2510698939757,1060.5419751026166,-283.5385733330591,-283.5385733330591,-283.5385733330591,-283.5385733330591,-283.5385733330591,-283.5385733330591,0.0,0.0,0.0,776.8704725221046
161,2023-10-22,1061.4035047890895,-9985.306784452854,11439.19932118592,1061.2326943095998,1061.5515786117428,-364.8107924460021,-364.8107924460021,-364.8107924460021,-364.8107924460021,-364.8107924460021,-364.8107924460021,0.0,0.0,0.0,696.5927123430874
162,2023-10-23,1062.3979637230161,-10242.730807211503,11361.750993907875,1062.2055043460557,1062.5614229081875,-443.1966027191849,-443.1966027191849,-443.1966027191849,-443.1966027191849,-443.1966027191849,-443.1966027191849,0.0,0.0,0.0,619.2013610038312
163,2023-10-24,1063.392422656942,-10534.264887405812,12048.967186991133,1063.1757435409868,1063.5781749893733,-517.3452335829205,-517.3452335829205,-517.3452335829205,-517.3452335829205,-517.3452335829205,-517.3452335829205,0.0,0.0,0.0,546.0471890740215
164,2023-10-25,1064.3868815908681,-10495.229223602902,12057.58285970195,1064.1422978939233,1064.5882006053641,-585.9375821788287,-585.9375821788287,-585.9375821788287,-585.9375821788287,-585.9375821788287,-585.9375821788287,0.0,0.0,0.0,478.4492994120394
165,2023-10-26,1065.3813405247945,-11093.558539744337,11752.632513539138,1065.1019204099814,1065.6077514760552,-647.7047383491777,-647.7047383491777,-647.7047383491777,-647.7047383491777,-647.7047383491777,-647.7047383491777,0.0,0.0,0.0,417.67660217561684
166,2023-10-27,1066.3757994587204,-10307.457790061055,11519.463525050101,1066.0805365382255,1066.6315782428965,-701.4459038438314,-701.4459038438314,-701.4459038438314,-701.4459038438314,-701.4459038438314,-701.4459038438314,0.0,0.0,0.0,364.929895614889
167,2023-10-28,1067.3702583926465,-11432.674102034454,11534.172357133382,1067.05368630077,1067.6550278114976,-746.0455447509805,-746.0455447509805,-746.0455447509805,-746.0455447509805,-746.0455447509805,-746.0455447509805,0.0,0.0,0.0,321.324713641666
168,2023-10-29,1068.3647173265729,-10012.622118728874,11313.005341000679,1068.0171651591168,1068.6751937404877,-780.4896275155123,-780.4896275155123,-780.4896275155123,-780.4896275155123,-780.4896275155123,-780.4896275155123,0.0,0.0,0.0,287.87508981106055
169,2023-10-30,1069.359176260499,-11190.545488719707,11648.683460327567,1068.9844663719102,1069.690883011613,-803.8807977158492,-803.8807977158492,-803.8807977158492,-803.8807977158492,-803.8807977158492,-803.8807977158492,0.0,0.0,0.0,265.4783785446498
