,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
51,2022-01-03,3018.1901736979125,-1922.0898949403656,2625.719584626837,3018.1901736979125,3018.1901736979125,-2755.3924492164397,-2755.3924492164397,-2755.3924492164397,-2755.3924492164397,-2755.3924492164397,-2755.3924492164397,0.0,0.0,0.0,262.79772448147287
52,2022-01-10,3020.434023513965,-889.5396603780814,3479.455476478021,3020.434023513965,3020.434023513965,-1693.5551588186152,-1693.5551588186152,-1693.5551588186152,-1693.5551588186152,-1693.5551588186152,-1693.5551588186152,0.0,0.0,0.0,1326.8788646953496
53,2022-01-17,3022.677873330017,432.2575302281802,4933.476184481191,3022.677873330017,3022.677873330017,-347.6513547515534,-347.6513547515534,-347.6513547515534,-347.6513547515534,-347.6513547515534,-347.6513547515534,0.0,0.0,0.0,2675.0265185784638
54,2022-01-24,3024.921723146069,1305.3590574116681,5564.195866287145,3024.921723146069,3024.921723146069,493.636648833899,493.636648833899,493.636648833899,493.636648833899,493.636648833899,493.636648833899,0.0,0.0,0.0,3518.558371979968
55,2022-01-31,3027.165566435034,1460.279900670897,6034.439111070755,3027.165566435034,3027.165566435034,674.867169025171,674.867169025171,674.867169025171,674.867169025171,674.867169025171,674.867169025171,0.0,0.0,0.0,3702.032735460205
56,2022-02-07,3029.4094097239986,1498.1961098327047,5858.148301551824,3029.4094097239986,3029.4094097239986,602.8471403123763,602.8471403123763,602.8471403123763,602.8471403123763,602.8471403123763,602.8471403123763,0.0,0.0,0.0,3632.256550036375
57,2022-02-14,3031.653253012964,1531.5321652093733,6140.001078240338,3031.653253012964,3031.653253012964,656.0035716948303,656.0035716948303,656.0035716948303,656.0035716948303,656.0035716948303,656.0035716948303,0.0,0.0,0.0,3687.656824707794
58,2022-02-21,3033.897096301929,1431.7003589746382,5916.266313928348,3033.897096301929,3033.897096301929,774.2328016679147,774.2328016679147,774.2328016679147,774.2328016679147,774.2328016679147,774.2328016679147,0.0,0.0,0.0,3808.129897969844
59,2022-02-28,3036.1409244329916,1489.4997395307337,5855.134292629031,3036.1409244329916,3036.1409244329916,639.1967455456022,639.1967455456022,639.1967455456022,639.1967455456022,639.1967455456022,639.1967455456022,0.0,0.0,0.0,3675.337669978594
60,2022-03-07,3038.384752564055,874.1766836050307,5360.365740764989,3038.384752564055,3038.384752564055,150.88886230905717,150.88886230905717,150.88886230905717,150.88886230905717,150.88886230905717,150.88886230905717,0.0,0.0,0.0,3189.273614873112
61,2022-03-14,3040.6285806951178,540.7873112120269,4920.612566163144,3040.6285806951178,3040.6285806951178,-389.64349402673525,-389.64349402673525,-389.64349402673525,-389.64349402673525,-389.64349402673525,-389.64349402673525,0.0,0.0,0.0,2650.9850866683823
62,2022-03-21,3042.87240882618,329.9073537722508,4619.87382328341,3042.87240882618,3042.87240882618,-584.8209965765584,-584.8209965765584,-584.8209965765584,-584.8209965765584,-584.8209965765584,-584.8209965765584,0.0,0.0,0.0,2458.0514122496215
63,2022-03-28,3045.1162369572435,731.4431211774356,4877.177141132503,3045.1162369572435,3045.1162369572435,-356.5801030173683,-356.5801030173683,-356.5801030173683,-356.5801030173683,-356.5801030173683,-356.5801030173683,0.0,0.0,0.0,2688.536133939875
64,2022-04-04,3047.1550424298443,853.321978831925,5241.424010559302,3047.1550424298443,3047.1550424298443,-9.912123323804465,-9.912123323804465,-9.912123323804465,-9.912123323804465,-9.912123323804465,-9.912123323804465,0.0,0.0,0.0,3037.24291910604
65,2022-04-11,3049.1938479024457,853.8540800314373,5444.767417562444,3049.1938479024457,3049.1938479024457,90.32933004149362,90.32933004149362,90.32933004149362,90.32933004149362,90.32933004149362,90.32933004149362,0.0,0.0,0.0,3139.523177943939
66,2022-04-18,3051.2326533750465,823.2784734415632,5295.3015354011395,3051.2326533750465,3051.2326533750465,-143.45414084643986,-143.45414084643986,-143.45414084643986,-143.45414084643986,-143.45414084643986,-143.45414084643986,0.0,0.0,0.0,2907.778512528607
67,2022-04-25,3053.2714588476483,270.5635802948168,4790.052754083299,3053.2714588476483,3053.2714588476483,-493.8943453498026,-493.8943453498026,-493.8943453498026,-493.8943453498026,-493.8943453498026,-493.8943453498026,0.0,0.0,0.0,2559.3771134978456
68,2022-05-02,3054.9153927062634,25.869369761366123,4593.172462990579,3054.9153927062634,3054.9153927062634,-675.2163408956916,-675.2163408956916,-675.2163408956916,-675.2163408956916,-675.2163408956916,-675.2163408956916,0.0,0.0,0.0,2379.6990518105717
69,2022-05-09,3056.5593265648786,333.9974677979401,4872.921782717189,3056.5593265648786,3056.5593265648786,-555.3505320053808,-555.3505320053808,-555.3505320053808,-555.3505320053808,-555.3505320053808,-555.3505320053808,0.0,0.0,0.0,2501.2087945594976
70,2022-05-16,3058.2032604234937,699.6749788232263,5095.764331814365,3058.2032604234937,3058.2032604234937,-191.0370954622264,-191.0370954622264,-191.0370954622264,-191.0370954622264,-191.0370954622264,-191.0370954622264,0.0,0.0,0.0,2867.1661649612674
71,2022-05-23,3059.847194282109,1108.9897485896422,5583.983379137224,3059.847194282109,3059.847194282109,264.43492576354043,264.43492576354043,264.43492576354043,264.43492576354043,264.43492576354043,264.43492576354043,0.0,0.0,0.0,3324.282120045649
72,2022-05-30,3061.491128140724,1333.9403808314373,5837.3259304882295,3061.491128140724,3061.491128140724,648.1261238617358,648.1261238617358,648.1261238617358,648.1261238617358,648.1261238617358,648.1261238617358,0.0,0.0,0.0,3709.6172520024597
73,2022-06-06,3063.134917701521,1732.9905073558705,6201.004218097257,3063.134917701521,3063.134917701521,832.201944768748,832.201944768748,832.201944768748,832.201944768748,832.201944768748,832.201944768748,0.0,0.0,0.0,3895.336862470269
74,2022-06-13,3064.7787072623178,1632.088365249924,5999.527957466872,3064.7787072623178,3064.7787072623178,762.1343708181805,762.1343708181805,762.1343708181805,762.1343708181805,762.1343708181805,762.1343708181805,0.0,0.0,0.0,3826.913078080498
75,2022-06-20,3066.422496823115,1365.660735074977,5826.266304837665,3066.422496823115,3066.422496823115,485.3952592974627,485.3952592974627,485.3952592974627,485.3952592974627,485.3952592974627,485.3952592974627,0.0,0.0,0.0,3551.817756120578
76,2022-06-27,3068.066286383912,892.5798083086815,5548.259333201298,3068.066286383912,3068.066286383912,126.47491017084671,126.47491017084671,126.47491017084671,126.47491017084671,126.47491017084671,126.47491017084671,0.0,0.0,0.0,3194.5411965547587
77,2022-07-04,3069.710075645514,721.3435456511992,5093.8075507146295,3069.710075645514,3069.710075645514,-185.45425747830177,-185.45425747830177,-185.45425747830177,-185.45425747830177,-185.45425747830177,-185.45425747830177,0.0,0.0,0.0,2884.255818167212
78,2022-07-11,3071.3538649071156,459.58270421461367,4973.411707695889,3071.3538649071156,3071.3538649071156,-365.79112139245495,-365.79112139245495,-365.79112139245495,-365.79112139245495,-365.79112139245495,-365.79112139245495,0.0,0.0,0.0,2705.5627435146607
79,2022-07-18,3072.997654168718,399.9302484825304,4952.81945596088,3072.997654168718,3072.997654168718,-369.75612987692625,-369.75612987692625,-369.75612987692625,-369.75612987692625,-369.75612987692625,-369.75612987692625,0.0,0.0,0.0,2703.2415242917914
80,2022-07-25,3074.6414434303197,735.2329845146589,4986.330876540629,3074.6414434303197,3074.6414434303197,-194.82947208390783,-194.82947208390783,-194.82947208390783,-194.82947208390783,-194.82947208390783,-194.82947208390783,0.0,0.0,0.0,2879.811971346412
81,2022-08-01,3076.2852326919224,1004.19310789069,5347.058831706811,3076.2852326919224,3076.2852326919224,64.61333301695832,64.61333301695832,64.61333301695832,64.61333301695832,64.61333301695832,64.61333301695832,0.0,0.0,0.0,3140.8985657088806
82,2022-08-08,3077.929020684655,1104.4112214499748,5478.66250825985,3077.929020684655,3077.929020684655,197.7592556858228,197.7592556858228,197.7592556858228,197.7592556858228,197.7592556858228,197.7592556858228,0.0,0.0,0.0,3275.6882763704775
